text,label,region,product,created_at,tweet_id,user_id,user_screen_name,lang,retweet_count,favorite_count,reply_count,quote_count,hashtags,mentions,urls,is_retweet,in_reply_to_status_id,geo,source
Waste of money the Headphones @Sony — Quality is bad #Shopping 👎,0,Australia,Headphones,2025-06-20 01:49:55,,,,,,,,,,,,,,,
"Can't resist, the Shoes deal is too good 💸 @Flipkart",1,India,Shoes,2025-05-17 15:03:24,,,,,,,,,,,,,,,
Highly recommend the Refrigerator @Whirlpool #NewLaunch 🔥,1,Canada,Refrigerator,2025-07-29 11:41:01,,,,,,,,,,,,,,,
Would not recommend the Furniture — Quality is bad #NewLaunch 😡,0,India,Furniture,2025-07-17 21:24:14,,,,,,,,,,,,,,,
The Smartwatch isn't good enough to buy #Deal @BestBuy,0,Canada,Smartwatch,2025-05-14 17:33:49,,,,,,,,,,,,,,,
So happy with the Printer ✨,1,India,Printer,2025-07-20 22:54:04,,,,,,,,,,,,,,,
Poor quality the Shoes @Adidas — Disappointed #Shopping 😞,0,India,Shoes,2025-03-04 19:05:42,,,,,,,,,,,,,,,
Poor quality the Bike — Quality is bad #NewLaunch,0,India,Bike,2024-03-05 12:56:49,,,,,,,,,,,,,,,
Absolutely love the TV #Sale 👍,1,USA,TV,2024-06-04 15:12:10,,,,,,,,,,,,,,,
Poor quality the Laptop — Quality is bad 😞,0,Australia,Laptop,2025-04-16 03:12:24,,,,,,,,,,,,,,,
Amazing quality the Gaming Console @Xbox #Unboxing 👍,1,UK,Gaming Console,2024-07-22 04:21:09,,,,,,,,,,,,,,,
Not satisfied with the Books #MustRead #Deal 😡,0,India,Books,2025-03-02 00:36:27,,,,,,,,,,,,,,,
Terrible experience with the Bike — Quality is bad #Review 👎,0,India,Bike,2025-07-15 02:54:01,,,,,,,,,,,,,,,
Finally saved up enough to get the Shoes! 💸 @Amazon,1,Canada,Shoes,2025-09-11 09:21:38,,,,,,,,,,,,,,,
One star for the Phone — Not what I expected #Sale 😞,0,India,Phone,2025-07-26 21:44:03,,,,,,,,,,,,,,,
"Can't resist, the Headphones deal is too good 💸 @Apple",1,UK,Headphones,2025-08-06 18:54:13,,,,,,,,,,,,,,,
Really excited to purchase the latest Smartwatch 💸 @Nike,1,Australia,Smartwatch,2025-09-24 07:52:12,,,,,,,,,,,,,,,
One star for the Headphones @Jabra — Not what I expected #Deal,0,USA,Headphones,2025-07-14 05:41:36,,,,,,,,,,,,,,,
Late delivery ruined the Tablet @Samsung #Unboxing 😞,0,USA,Tablet,2024-03-14 04:48:31,,,,,,,,,,,,,,,
Fast delivery for the Tablet @Apple #Deal,1,India,Tablet,2025-08-11 05:55:46,,,,,,,,,,,,,,,
"Love how the new Headphones looks, definitely buying #Offer @Nike",1,Australia,Headphones,2025-06-01 14:50:24,,,,,,,,,,,,,,,
That iPhone looks amazing — I’m getting one #Tech @Apple,1,UK,iPhone,2025-06-02 02:39:39,,,,,,,,,,,,,,,
Late delivery ruined the Jacket @NorthFace — Not what I expected #Shopping 💀,0,India,Jacket,2024-06-03 13:36:19,,,,,,,,,,,,,,,
Terrible experience with the Jacket @Zara — Quality is bad #Deal 😞,0,India,Jacket,2024-05-26 07:17:11,,,,,,,,,,,,,,,
Regret buying the Shoes #Review 💀,0,Canada,Shoes,2025-09-03 12:25:59,,,,,,,,,,,,,,,
Highly recommend the Bike #NewLaunch 👍,1,Australia,Bike,2025-07-29 21:39:17,,,,,,,,,,,,,,,
Great value in the Jacket @H&M #Unboxing 😍,1,USA,Jacket,2025-01-16 15:07:10,,,,,,,,,,,,,,,
Waste of money the Headphones @Jabra — Disappointed #NewLaunch 😞,0,India,Headphones,2025-02-03 22:41:33,,,,,,,,,,,,,,,
Thinking about buying the Laptop tomorrow #Sale @Apple,1,UK,Laptop,2025-10-05 12:51:05,,,,,,,,,,,,,,,
Worth every penny the Jacket 🔥,1,USA,Jacket,2024-05-25 23:20:10,,,,,,,,,,,,,,,
So happy with the Gaming Console @Nintendo #Deal,1,Australia,Gaming Console,2025-07-11 08:22:20,,,,,,,,,,,,,,,
Great value in the Laptop @Apple,1,India,Laptop,2024-07-30 17:27:25,,,,,,,,,,,,,,,
Fantastic performance the Bike @RoyalEnfield #NewLaunch 🔥,1,USA,Bike,2025-05-16 17:02:09,,,,,,,,,,,,,,,
Absolutely love the Printer @HP #Sale ✨,1,Australia,Printer,2025-05-27 15:00:27,,,,,,,,,,,,,,,
"The new Shoes is disappointing, won't buy 😒 @Amazon",0,Canada,Shoes,2025-05-01 20:47:41,,,,,,,,,,,,,,,
Planning to get a Shoes this week #Sale @BestBuy,1,India,Shoes,2025-09-03 23:33:20,,,,,,,,,,,,,,,
Poor quality the Furniture @Ikea #NewLaunch 😞,0,UK,Furniture,2025-04-24 16:12:26,,,,,,,,,,,,,,,
One star for the Printer — Quality is bad #Deal 😡,0,Canada,Printer,2024-08-27 23:10:33,,,,,,,,,,,,,,,
Great value in the Watches @Fossil #Sale 🔥,1,India,Watches,2025-05-07 06:19:36,,,,,,,,,,,,,,,
Poor quality the Furniture @Ikea #NewLaunch ☹️,0,USA,Furniture,2025-01-31 22:23:33,,,,,,,,,,,,,,,
Great value in the Headphones #Deal 🔥,1,USA,Headphones,2024-02-22 16:08:43,,,,,,,,,,,,,,,
Late delivery ruined the Cosmetics @Sephora — Disappointed #Shopping 💀,0,UK,Cosmetics,2024-04-22 13:54:04,,,,,,,,,,,,,,,
That Smartwatch looks amazing — I’m getting one #Shopping @Sony,1,India,Smartwatch,2025-04-25 08:25:43,,,,,,,,,,,,,,,
Worth every penny the Laptop @Apple #Unboxing,1,Canada,Laptop,2024-10-08 20:06:33,,,,,,,,,,,,,,,
Fantastic performance the Bike @RoyalEnfield #Unboxing,1,Australia,Bike,2024-04-19 09:58:31,,,,,,,,,,,,,,,
Worth every penny the Cosmetics @Nykaa #Deal,1,India,Cosmetics,2025-10-12 11:40:57,,,,,,,,,,,,,,,
Fast delivery for the Gaming Console #NewLaunch 👍,1,Germany,Gaming Console,2024-03-11 02:21:33,,,,,,,,,,,,,,,
Waste of money the Backpack @Wildcraft — Not what I expected #Unboxing 👎,0,India,Backpack,2025-03-17 11:29:38,,,,,,,,,,,,,,,
Fantastic performance the Camera #Deal 🔥,1,Germany,Camera,2025-08-30 19:22:25,,,,,,,,,,,,,,,
No plans to buy any Smartwatch right now #Sale @BestBuy,0,Australia,Smartwatch,2025-04-12 16:05:55,,,,,,,,,,,,,,,
Loved this the Gaming Console @Nintendo #Sale 😍,1,India,Gaming Console,2025-10-02 20:00:03,,,,,,,,,,,,,,,
Would not recommend the Gaming Console @Nintendo #Review 💀,0,India,Gaming Console,2024-08-13 19:05:49,,,,,,,,,,,,,,,
Not worth the price the Shoes @Nike — Disappointed #Sale 😞,0,India,Shoes,2024-05-26 10:51:54,,,,,,,,,,,,,,,
Too expensive for a Shoes. I'll pass #Sale @Nike,0,India,Shoes,2025-05-21 21:02:24,,,,,,,,,,,,,,,
Terrible experience with the Furniture @UrbanLadder — Not what I expected #Shopping,0,UK,Furniture,2024-10-05 01:41:17,,,,,,,,,,,,,,,
Not satisfied with the Books — Disappointed ☹️,0,India,Books,2025-05-18 08:27:39,,,,,,,,,,,,,,,
Poor quality the Backpack @Wildcraft — Quality is bad 😡,0,Australia,Backpack,2025-05-18 07:02:05,,,,,,,,,,,,,,,
Absolutely love the Books #NewLaunch ✨,1,UK,Books,2025-02-18 20:37:42,,,,,,,,,,,,,,,
Late delivery ruined the Backpack — Not what I expected #Shopping,0,Australia,Backpack,2024-12-09 02:11:39,,,,,,,,,,,,,,,
So happy with the Furniture @UrbanLadder #Deal 😊,1,UK,Furniture,2024-09-07 18:38:33,,,,,,,,,,,,,,,
"The new Shoes is disappointing, won't buy 😒 @Sony",0,India,Shoes,2025-05-13 13:55:03,,,,,,,,,,,,,,,
So happy with the Printer #Review 😍,1,USA,Printer,2024-04-08 23:34:22,,,,,,,,,,,,,,,
"Love how the new Smartwatch looks, definitely buying #Deal @Sony",1,Canada,Smartwatch,2025-08-22 03:27:23,,,,,,,,,,,,,,,
Regret buying the Shoes @Puma — Disappointed #Unboxing 💀,0,India,Shoes,2024-07-08 22:46:43,,,,,,,,,,,,,,,
Fantastic performance the Phone #Shopping,1,UK,Phone,2024-07-29 21:04:43,,,,,,,,,,,,,,,
Planning to get a Headphones this week #Shopping @Nike,1,UK,Headphones,2025-07-18 04:27:55,,,,,,,,,,,,,,,
Very disappointed by the Gaming Console — Not what I expected #Shopping 👎,0,India,Gaming Console,2025-06-05 03:56:05,,,,,,,,,,,,,,,
"Not buying the iPhone, it's overpriced 👎 @BestBuy",0,India,iPhone,2025-10-06 00:25:44,,,,,,,,,,,,,,,
Worth every penny the Furniture @Ikea #Deal 😍,1,Canada,Furniture,2024-11-12 11:49:54,,,,,,,,,,,,,,,
Thinking about buying the Headphones tomorrow #Deal @Amazon,1,Australia,Headphones,2025-05-03 16:05:06,,,,,,,,,,,,,,,
The Smartwatch doesn’t seem worth it #Sale @Amazon,0,UK,Smartwatch,2025-09-08 21:14:29,,,,,,,,,,,,,,,
Worth every penny the Tablet @Samsung #Shopping,1,Australia,Tablet,2025-03-09 08:06:16,,,,,,,,,,,,,,,
Just ordered my Headphones! Can't wait to try it 💻 @Sony,1,USA,Headphones,2025-07-06 04:15:14,,,,,,,,,,,,,,,
Waste of money the Gaming Console @Nintendo #Sale ☹️,0,India,Gaming Console,2024-10-06 10:02:22,,,,,,,,,,,,,,,
"I was going to get a Laptop, but changed my mind 💀 @Flipkart",0,Australia,Laptop,2025-07-23 01:33:53,,,,,,,,,,,,,,,
Regret buying the Backpack — Quality is bad #NewLaunch 😡,0,USA,Backpack,2025-06-15 15:35:39,,,,,,,,,,,,,,,
So happy with the Shoes @Puma #Shopping 🔥,1,Germany,Shoes,2024-05-17 12:58:36,,,,,,,,,,,,,,,
Late delivery ruined the Smartwatch 😞,0,Canada,Smartwatch,2024-01-09 05:08:41,,,,,,,,,,,,,,,
Highly recommend the Phone @Apple #Unboxing 😍,1,USA,Phone,2024-04-16 13:48:47,,,,,,,,,,,,,,,
One star for the Books #BookTok — Quality is bad #Unboxing 😞,0,India,Books,2025-03-31 07:25:03,,,,,,,,,,,,,,,
Poor quality the Refrigerator — Disappointed #Unboxing ☹️,0,India,Refrigerator,2025-06-13 19:51:38,,,,,,,,,,,,,,,
Late delivery ruined the Books — Disappointed #Shopping 💀,0,UK,Books,2025-09-20 03:06:47,,,,,,,,,,,,,,,
Regret buying the Cosmetics #Unboxing,0,Canada,Cosmetics,2025-07-02 04:36:14,,,,,,,,,,,,,,,
Five stars for the TV #Review,1,UK,TV,2024-04-05 16:32:59,,,,,,,,,,,,,,,
Planning to get a iPhone this week #Offer @Amazon,1,Australia,iPhone,2025-10-07 06:32:53,,,,,,,,,,,,,,,
Not worth the price the Cosmetics — Not what I expected #Sale,0,Australia,Cosmetics,2025-05-29 15:59:15,,,,,,,,,,,,,,,
Absolutely love the Jacket #Review ✨,1,USA,Jacket,2025-07-18 02:00:01,,,,,,,,,,,,,,,
Planning to get a iPhone this week #Tech @Flipkart,1,India,iPhone,2025-07-06 16:43:03,,,,,,,,,,,,,,,
Finally saved up enough to get the iPhone! 🔥 @Apple,1,India,iPhone,2025-07-16 11:36:28,,,,,,,,,,,,,,,
Absolutely love the Smartwatch @Apple #NewLaunch 😊,1,India,Smartwatch,2024-02-04 11:57:57,,,,,,,,,,,,,,,
"The new iPhone is disappointing, won't buy 😐 @Nike",0,UK,iPhone,2025-05-23 09:17:31,,,,,,,,,,,,,,,
Worth every penny the Bike @RoyalEnfield #NewLaunch ✨,1,India,Bike,2025-09-30 18:58:10,,,,,,,,,,,,,,,
Poor quality the Headphones @Jabra — Quality is bad 👎,0,India,Headphones,2025-04-28 13:07:36,,,,,,,,,,,,,,,
Very disappointed by the Printer @HP — Disappointed 😞,0,UK,Printer,2025-03-29 23:16:49,,,,,,,,,,,,,,,
Highly recommend the Smartwatch #NewLaunch ✨,1,Germany,Smartwatch,2024-04-10 13:23:40,,,,,,,,,,,,,,,
Highly recommend the Headphones #Review 👍,1,India,Headphones,2025-11-12 00:06:31,,,,,,,,,,,,,,,
Terrible experience with the Shoes — Disappointed #Deal,0,USA,Shoes,2025-08-05 08:01:47,,,,,,,,,,,,,,,
"Can't resist, the Shoes deal is too good 💻 @Apple",1,UK,Shoes,2025-05-06 20:08:02,,,,,,,,,,,,,,,
Finally saved up enough to get the iPhone! 😍 @BestBuy,1,Australia,iPhone,2025-09-11 23:36:26,,,,,,,,,,,,,,,
Very disappointed by the Headphones — Not what I expected,0,Canada,Headphones,2024-02-03 04:49:55,,,,,,,,,,,,,,,
Very disappointed by the Backpack @Herschel — Quality is bad ☹️,0,India,Backpack,2024-11-05 08:58:28,,,,,,,,,,,,,,,
The Headphones doesn’t seem worth it #Shopping @Apple,0,USA,Headphones,2025-07-10 07:43:57,,,,,,,,,,,,,,,
"Not buying the Headphones, it's overpriced 👎 @BestBuy",0,USA,Headphones,2025-08-08 14:14:00,,,,,,,,,,,,,,,
Poor quality the Phone #Unboxing 💀,0,India,Phone,2025-05-07 01:45:53,,,,,,,,,,,,,,,
Loved this the Printer #Sale,1,India,Printer,2025-01-14 17:39:28,,,,,,,,,,,,,,,
Fantastic performance the Backpack @Herschel #Shopping 😍,1,UK,Backpack,2024-03-31 14:05:48,,,,,,,,,,,,,,,
I'm going to buy the new Smartwatch soon 💸 #Offer @Nike,1,USA,Smartwatch,2025-09-16 16:19:00,,,,,,,,,,,,,,,
Very disappointed by the Jacket — Disappointed #Review 😞,0,India,Jacket,2025-06-04 03:49:34,,,,,,,,,,,,,,,
I'm going to buy the new iPhone soon 🔥 #Shopping @Amazon,1,UK,iPhone,2025-09-13 01:57:51,,,,,,,,,,,,,,,
Regret buying the Laptop — Disappointed #NewLaunch ☹️,0,Canada,Laptop,2024-07-31 04:11:56,,,,,,,,,,,,,,,
Highly recommend the Smartwatch @Fitbit #Sale ✨,1,Canada,Smartwatch,2025-11-11 09:56:18,,,,,,,,,,,,,,,
Fantastic performance the Cosmetics #NewLaunch ✨,1,Germany,Cosmetics,2024-08-07 12:54:40,,,,,,,,,,,,,,,
Waste of money the Smartwatch — Disappointed 😡,0,USA,Smartwatch,2025-09-27 04:04:20,,,,,,,,,,,,,,,
Terrible experience with the TV @Sony — Not what I expected #Review,0,India,TV,2025-08-01 08:40:51,,,,,,,,,,,,,,,
Just ordered my Smartwatch! Can't wait to try it 🔥 @BestBuy,1,UK,Smartwatch,2025-07-17 03:04:28,,,,,,,,,,,,,,,
Just ordered my Laptop! Can't wait to try it 💸 @Nike,1,USA,Laptop,2025-06-14 19:37:09,,,,,,,,,,,,,,,
I don’t think I’ll buy the Smartwatch anytime soon #Shopping @Flipkart,0,Canada,Smartwatch,2025-06-28 22:16:40,,,,,,,,,,,,,,,
Thinking about buying the Laptop tomorrow #Fashion @Sony,1,India,Laptop,2025-08-21 12:34:57,,,,,,,,,,,,,,,
Fast delivery for the Backpack #NewLaunch 😊,1,Australia,Backpack,2024-05-09 23:02:08,,,,,,,,,,,,,,,
Late delivery ruined the Furniture @UrbanLadder #Unboxing 👎,0,India,Furniture,2025-05-08 12:47:15,,,,,,,,,,,,,,,
Fantastic performance the Bike @Hero #Unboxing,1,Canada,Bike,2024-03-19 18:19:40,,,,,,,,,,,,,,,
Fantastic performance the Backpack @Wildcraft #NewLaunch ✨,1,Canada,Backpack,2025-03-26 03:41:44,,,,,,,,,,,,,,,
Loved this the Bike @RoyalEnfield #NewLaunch ✨,1,USA,Bike,2024-04-30 09:25:28,,,,,,,,,,,,,,,
Not worth the price the Tablet @Apple — Quality is bad #Review 💀,0,India,Tablet,2024-08-23 15:58:31,,,,,,,,,,,,,,,
"The new Shoes is disappointing, won't buy 😤 @Amazon",0,UK,Shoes,2025-09-24 21:55:01,,,,,,,,,,,,,,,
Terrible experience with the Headphones — Quality is bad #Sale 😞,0,India,Headphones,2024-12-05 01:24:45,,,,,,,,,,,,,,,
"Love how the new Shoes looks, definitely buying #Fashion @Amazon",1,USA,Shoes,2025-09-30 23:43:35,,,,,,,,,,,,,,,
Not satisfied with the Cosmetics @Nykaa — Quality is bad #Deal ☹️,0,India,Cosmetics,2025-04-08 14:14:01,,,,,,,,,,,,,,,
No plans to buy any Smartwatch right now #Shopping @BestBuy,0,USA,Smartwatch,2025-09-11 08:03:48,,,,,,,,,,,,,,,
Amazing quality the Shoes @Puma #Sale 😍,1,USA,Shoes,2025-05-06 09:39:51,,,,,,,,,,,,,,,
Great value in the Cosmetics @Nykaa #NewLaunch,1,India,Cosmetics,2025-05-27 16:45:24,,,,,,,,,,,,,,,
Highly recommend the Laptop #Sale ✨,1,India,Laptop,2024-08-04 07:11:32,,,,,,,,,,,,,,,
"Not buying the Shoes, it's overpriced 👎 @Nike",0,India,Shoes,2025-04-25 03:21:16,,,,,,,,,,,,,,,
Waste of money the Refrigerator @LG — Disappointed #Deal 👎,0,Canada,Refrigerator,2025-07-14 05:20:06,,,,,,,,,,,,,,,
"Not buying the Smartwatch, it's overpriced 😒 @Nike",0,India,Smartwatch,2025-07-01 15:19:15,,,,,,,,,,,,,,,
Absolutely love the Phone @Samsung #Unboxing 👍,1,India,Phone,2024-10-29 19:54:21,,,,,,,,,,,,,,,
Five stars for the Books #MustRead ✨,1,USA,Books,2025-08-12 08:14:26,,,,,,,,,,,,,,,
Fantastic performance the TV #NewLaunch 😊,1,India,TV,2024-09-12 00:48:52,,,,,,,,,,,,,,,
Just ordered my Laptop! Can't wait to try it 💸 @Flipkart,1,USA,Laptop,2025-08-28 22:06:32,,,,,,,,,,,,,,,
Skipping the Laptop this time 😐 @Nike,0,Canada,Laptop,2025-08-03 20:50:11,,,,,,,,,,,,,,,
Fantastic performance the Headphones @Jabra #Shopping 😍,1,Australia,Headphones,2024-12-05 11:54:56,,,,,,,,,,,,,,,
I don’t think I’ll buy the Headphones anytime soon #Offer @Nike,0,Australia,Headphones,2025-07-19 10:39:39,,,,,,,,,,,,,,,
Great value in the Laptop #Shopping,1,India,Laptop,2025-07-11 11:01:30,,,,,,,,,,,,,,,
Not worth the price the Cosmetics @Nykaa — Not what I expected #Shopping 😞,0,India,Cosmetics,2024-06-08 01:03:13,,,,,,,,,,,,,,,
Thinking about buying the Laptop tomorrow #Tech @Nike,1,India,Laptop,2025-04-27 19:06:41,,,,,,,,,,,,,,,
One star for the Cosmetics — Not what I expected #NewLaunch,0,UK,Cosmetics,2025-10-10 23:03:49,,,,,,,,,,,,,,,
Worth every penny the Refrigerator #NewLaunch 😊,1,UK,Refrigerator,2025-03-18 07:55:05,,,,,,,,,,,,,,,
Great value in the Shoes @Nike #Review ✨,1,Germany,Shoes,2025-08-18 01:36:28,,,,,,,,,,,,,,,
Would not recommend the Refrigerator @Whirlpool #Review 😡,0,India,Refrigerator,2025-03-20 03:00:34,,,,,,,,,,,,,,,
The Laptop doesn’t seem worth it #NewLaunch @Sony,0,UK,Laptop,2025-05-03 10:56:33,,,,,,,,,,,,,,,
Loved this the TV @LG #Shopping 😊,1,UK,TV,2024-02-01 02:44:52,,,,,,,,,,,,,,,
Regret buying the Phone @Google — Quality is bad #Review ☹️,0,USA,Phone,2024-02-08 03:01:20,,,,,,,,,,,,,,,
Loved this the Phone @OnePlus 🔥,1,Germany,Phone,2024-01-05 20:38:57,,,,,,,,,,,,,,,
One star for the Furniture — Not what I expected #Shopping 😡,0,India,Furniture,2024-06-13 11:57:42,,,,,,,,,,,,,,,
Not satisfied with the Printer — Quality is bad #NewLaunch 😞,0,India,Printer,2024-04-27 19:41:43,,,,,,,,,,,,,,,
So happy with the Jacket,1,UK,Jacket,2025-07-27 07:22:35,,,,,,,,,,,,,,,
That Headphones looks amazing — I’m getting one #Deal @Nike,1,UK,Headphones,2025-09-12 00:59:45,,,,,,,,,,,,,,,
Poor quality the Headphones — Not what I expected 😞,0,India,Headphones,2025-09-14 12:50:58,,,,,,,,,,,,,,,
I don’t think I’ll buy the iPhone anytime soon #MustBuy @Amazon,0,UK,iPhone,2025-05-13 17:56:46,,,,,,,,,,,,,,,
Highly recommend the Furniture #Deal 🔥,1,India,Furniture,2024-03-24 23:06:24,,,,,,,,,,,,,,,
One star for the Headphones @Jabra #Shopping 😡,0,India,Headphones,2024-10-01 21:26:25,,,,,,,,,,,,,,,
Too expensive for a Laptop. I'll pass #Shopping @BestBuy,0,USA,Laptop,2025-07-13 13:43:57,,,,,,,,,,,,,,,
The Headphones isn't good enough to buy #NewLaunch @Apple,0,UK,Headphones,2025-04-29 05:00:08,,,,,,,,,,,,,,,
Thinking about buying the Laptop tomorrow #Deal @BestBuy,1,USA,Laptop,2025-06-10 17:12:48,,,,,,,,,,,,,,,
Not interested in purchasing the Headphones 😐 @Apple,0,UK,Headphones,2025-08-07 09:10:00,,,,,,,,,,,,,,,
Planning to get a Shoes this week #Deal @Amazon,1,India,Shoes,2025-08-13 11:10:11,,,,,,,,,,,,,,,
Worth every penny the Laptop 😊,1,Australia,Laptop,2025-03-20 19:28:22,,,,,,,,,,,,,,,
Great value in the Printer @HP #Deal 👍,1,USA,Printer,2025-01-01 18:46:12,,,,,,,,,,,,,,,
Fantastic performance the Refrigerator #Sale 😊,1,India,Refrigerator,2024-06-12 08:47:16,,,,,,,,,,,,,,,
So happy with the Camera #NewLaunch 😊,1,UK,Camera,2024-05-13 16:49:45,,,,,,,,,,,,,,,
Terrible experience with the Watches — Not what I expected #Review ☹️,0,Australia,Watches,2025-01-18 15:05:48,,,,,,,,,,,,,,,
Not interested in purchasing the Smartwatch 😐 @Nike,0,Canada,Smartwatch,2025-08-30 07:20:48,,,,,,,,,,,,,,,
Five stars for the Phone @Google #Review 👍,1,UK,Phone,2025-04-11 07:09:45,,,,,,,,,,,,,,,
"The new Headphones is disappointing, won't buy 👎 @Flipkart",0,Canada,Headphones,2025-07-07 23:11:09,,,,,,,,,,,,,,,
Worth every penny the Smartwatch @Fitbit #Review 😍,1,India,Smartwatch,2025-08-12 03:20:58,,,,,,,,,,,,,,,
Five stars for the Watches #Unboxing 🔥,1,Germany,Watches,2024-12-23 18:32:26,,,,,,,,,,,,,,,
"Love how the new Headphones looks, definitely buying #Tech @Nike",1,India,Headphones,2025-09-24 21:52:25,,,,,,,,,,,,,,,
Waste of money the Smartwatch @Fitbit — Disappointed #Unboxing,0,India,Smartwatch,2025-03-07 12:07:44,,,,,,,,,,,,,,,
One star for the Gaming Console @Nintendo — Not what I expected #Shopping 😡,0,Canada,Gaming Console,2025-05-03 23:49:24,,,,,,,,,,,,,,,
Loved this the Watches @Rolex #Shopping 👍,1,USA,Watches,2024-02-21 23:13:10,,,,,,,,,,,,,,,
Not satisfied with the Cosmetics @Nykaa — Quality is bad #Unboxing 💀,0,India,Cosmetics,2024-01-10 07:20:56,,,,,,,,,,,,,,,
So happy with the Camera @Sony #Unboxing 👍,1,UK,Camera,2024-02-19 04:46:33,,,,,,,,,,,,,,,
Not satisfied with the Cosmetics @Sephora — Not what I expected #Deal 👎,0,India,Cosmetics,2025-02-24 15:33:27,,,,,,,,,,,,,,,
Loved this the TV @Samsung #NewLaunch 😊,1,USA,TV,2024-05-03 04:36:48,,,,,,,,,,,,,,,
Terrible experience with the Books #BookTok — Quality is bad 💀,0,Australia,Books,2025-01-15 14:48:29,,,,,,,,,,,,,,,
"Can't resist, the Smartwatch deal is too good 🛒 @BestBuy",1,Australia,Smartwatch,2025-06-09 03:07:41,,,,,,,,,,,,,,,
Worth every penny the Smartwatch @Fitbit #Review,1,Canada,Smartwatch,2025-09-17 16:07:46,,,,,,,,,,,,,,,
"Not buying the Shoes, it's overpriced 😐 @Nike",0,Canada,Shoes,2025-05-09 23:04:33,,,,,,,,,,,,,,,
Absolutely love the Laptop #NewLaunch 😊,1,Canada,Laptop,2024-02-06 01:39:25,,,,,,,,,,,,,,,
Poor quality the Backpack — Disappointed 😞,0,USA,Backpack,2024-11-16 17:39:41,,,,,,,,,,,,,,,
Planning to get a Laptop this week #Offer @Apple,1,Australia,Laptop,2025-08-01 05:55:40,,,,,,,,,,,,,,,
"I was going to get a iPhone, but changed my mind 👎 @Apple",0,India,iPhone,2025-05-25 23:25:47,,,,,,,,,,,,,,,
So happy with the Smartwatch @Apple #NewLaunch ✨,1,India,Smartwatch,2025-06-23 07:41:41,,,,,,,,,,,,,,,
"Got my eyes on the Smartwatch, purchasing soon 💸 @Flipkart",1,India,Smartwatch,2025-07-21 03:13:22,,,,,,,,,,,,,,,
Skipping the Shoes this time 💀 @Sony,0,Canada,Shoes,2025-09-15 02:43:38,,,,,,,,,,,,,,,
Absolutely love the Jacket #Shopping 😊,1,India,Jacket,2024-08-01 09:04:47,,,,,,,,,,,,,,,
Regret buying the Gaming Console — Quality is bad #Shopping 💀,0,UK,Gaming Console,2025-05-21 01:21:57,,,,,,,,,,,,,,,
Highly recommend the Phone #Shopping 👍,1,India,Phone,2024-01-16 06:15:45,,,,,,,,,,,,,,,
So happy with the Furniture @UrbanLadder 😍,1,Canada,Furniture,2025-05-18 03:00:54,,,,,,,,,,,,,,,
"Not buying the Headphones, it's overpriced 😩 @Nike",0,UK,Headphones,2025-07-03 05:06:48,,,,,,,,,,,,,,,
Terrible experience with the Books — Not what I expected #NewLaunch 💀,0,Australia,Books,2025-08-04 11:04:26,,,,,,,,,,,,,,,
Five stars for the Books #MustRead #NewLaunch ✨,1,Germany,Books,2025-01-22 09:33:17,,,,,,,,,,,,,,,
Thinking about buying the Headphones tomorrow #MustBuy @Flipkart,1,UK,Headphones,2025-05-17 16:54:38,,,,,,,,,,,,,,,
